0 0.000000
500 0.000000
500 0.000000
1000 0.000000
1000 0.000000
1500 0.000000
1500 0.000000
2000 0.000000
2000 0.000000
2500 0.000000
2500 0.000000
3000 0.000000
3000 0.000000
3500 0.000000
3500 0.000000
4000 0.000000
4000 0.000000
4500 0.000000
4500 0.000000
5000 0.000000
5000 0.000000
5500 -0.000021
5500 0.000000
6000 -0.000000
6000 -0.000021
6500 -0.000011
6500 -0.000011
7000 0.000000
7000 -0.000011
7500 -0.000021
7500 0.000000
8000 -0.000021
8000 0.000000
8500 -0.000011
8500 0.000000
9000 -0.000043
9000 0.000000
9500 -0.000032
9500 0.000000
10000 0.000128
10000 -0.000000
10500 0.000000
10500 0.000000
11000 0.000021
11000 -0.000128
11500 -0.000011
11500 0.000053
12000 0.000021
12000 0.000011
12500 -0.000128
12500 -0.001991
13000 -0.000681
13000 -0.002257
13500 0.001959
13500 -0.005791
14000 -0.000351
14000 -0.000575
14500 0.006749
14500 -0.009432
15000 -0.005535
15000 0.012029
15500 -0.124058
15500 0.105748
16000 0.030339
16000 0.008718
16500 -0.022653
16500 -0.036683
17000 0.073164
17000 -0.072706
17500 -0.066500
17500 0.021397
18000 -0.091612
18000 0.018214
18500 0.094805
18500 -0.014829
19000 -0.050085
19000 0.003971
19500 -0.014360
19500 0.001299
20000 0.128955
20000 0.001852
20500 -0.023951
20500 0.000766
21000 0.067107
21000 0.002448
21500 0.014956
21500 0.035469
22000 0.002448
22000 -0.007271
22500 -0.005088
22500 -0.132936
23000 -0.007931
23000 -0.016734
23500 -0.098893
23500 0.086087
24000 0.058463
24000 -0.246924
24500 -0.068448
24500 0.051512
25000 -0.023664
25000 0.061561
25500 0.125825
25500 -0.314403
26000 -0.154801
26000 0.173334
26500 0.122738
26500 -0.012891
27000 0.080328
27000 0.043836
27500 0.028241
27500 -0.083042
28000 -0.012753
28000 -0.023323
28500 -0.012221
28500 0.027709
29000 0.285853
29000 0.017288
29500 -0.117479
29500 -0.001959
30000 -0.135821
30000 -0.008495
30500 0.021780
30500 0.001831
31000 0.016319
31000 0.000213
31500 0.148510
31500 0.001331
32000 -0.097424
32000 0.002949
32500 0.006834
32500 0.169512
33000 0.001203
33000 -0.016351
33500 -0.013817
33500 -0.028869
34000 0.048126
34000 0.166489
34500 0.058026
34500 0.132585
35000 -0.105865
35000 -0.109527
35500 -0.019960
35500 -0.025538
36000 -0.164222
36000 0.145508
36500 0.041835
36500 -0.094230
37000 0.082883
37000 0.013817
37500 0.009155
37500 -0.011912
38000 -0.087088
38000 -0.007867
38500 0.058942
38500 -0.074186
39000 0.130328
39000 -0.035874
39500 0.229359
39500 -0.001309
40000 -0.117650
40000 0.001256
40500 0.111912
40500 0.004737
41000 -0.095093
41000 -0.000724
41500 -0.112646
41500 -0.000873
42000 -0.052970
42000 -0.000649
42500 0.023621
42500 -0.001512
43000 -0.006025
43000 0.091314
43500 0.003374
43500 0.028997
44000 -0.004971
44000 0.003939
44500 -0.000181
44500 -0.069991
45000 -0.079327
45000 0.082574
45500 -0.011986
45500 -0.000617
46000 -0.010081
46000 0.037811
46500 0.041165
46500 -0.009463
47000 -0.099649
47000 -0.068224
47500 0.385789
47500 -0.301810
48000 0.192293
48000 -0.004311
48500 -0.149606
48500 0.012540
49000 -0.024218
49000 0.053896
49500 -0.035054
49500 -0.017543
50000 -0.089163
50000 -0.007952
50500 -0.096370
50500 0.020992
51000 0.087258
51000 -0.014669
51500 0.018714
51500 -0.000415
52000 -0.131478
52000 0.001139
52500 -0.006749
52500 -0.000266
53000 0.073600
53000 0.001522
53500 0.009538
53500 0.020332
54000 0.007409
54000 -0.164935
54500 0.010815
54500 -0.128689
55000 -0.042059
55000 0.159368
55500 0.082851
55500 -0.194369
56000 0.030903
56000 -0.301725
56500 -0.064392
56500 0.067096
57000 -0.000564
57000 -0.131371
57500 0.061028
57500 -0.193922
58000 0.578231
58000 -0.309740
58500 0.003992
58500 -0.078476
59000 -0.094624
59000 0.053343
59500 0.235501
59500 -0.096434
60000 -0.111923
60000 0.034330
60500 -0.053534
60500 -0.003204
61000 0.120226
61000 -0.020545
61500 0.185778
61500 0.013902
62000 0.080147
62000 0.007537
62500 -0.219438
62500 -0.003673
63000 0.101395
63000 -0.000011
63500 0.490749
63500 0.000884
64000 -0.263615
64000 0.003885
64500 0.001927
64500 -0.383255
65000 0.083468
65000 0.220449
65500 0.007537
65500 0.170843
66000 0.076858
66000 0.170832
66500 0.039930
66500 -0.111007
67000 0.026293
67000 0.219363
67500 0.168586
67500 -0.373291
68000 -0.095476
68000 0.080307
68500 -0.477039
68500 0.311220
69000 0.248286
69000 -0.265840
69500 0.049340
69500 0.022706
70000 -0.038407
70000 0.057931
70500 -0.108452
70500 0.026400
71000 0.152683
71000 -0.026453
71500 -0.065244
71500 -0.008835
72000 0.049404
72000 -0.001948
72500 0.000777
72500 -0.005812
73000 -0.006355
73000 -0.001778
73500 0.033266
73500 0.000692
74000 -0.068927
74000 -0.001746
74500 -0.023153
74500 -0.004056
75000 -0.014562
75000 0.018107
75500 0.013828
75500 -0.036023
76000 0.017085
76000 -0.113753
76500 0.063711
76500 -0.122578
77000 -0.103907
77000 0.055131
77500 -0.024601
77500 0.159655
78000 0.102246
78000 0.036917
78500 0.590387
78500 -0.247541
79000 -0.147552
79000 0.083138
79500 0.499595
79500 -0.428561
80000 0.236055
80000 -0.021280
80500 0.168267
80500 0.009006
81000 0.126155
81000 -0.153098
81500 -0.081648
81500 0.014722
82000 -0.074164
82000 -0.000522
82500 0.022525
82500 -0.014978
83000 0.085874
83000 -0.004950
83500 0.005599
83500 -0.002959
84000 0.064360
84000 0.000809
84500 0.082169
84500 -0.000554
85000 -0.017660
85000 -0.000788
85500 -0.004875
85500 -0.135288
86000 0.000234
86000 0.022376
86500 0.015116
86500 0.001735
87000 -0.017948
87000 0.101767
87500 0.000117
87500 0.071013
88000 0.002246
88000 0.103204
88500 0.014286
88500 -0.087002
89000 -0.061859
89000 0.023068
89500 -0.433894
89500 0.444390
90000 0.002523
90000 -0.025293
90500 0.151363
90500 -0.050585
91000 0.090366
91000 -0.036055
91500 0.096732
91500 -0.068022
92000 0.041569
92000 -0.033021
92500 0.003364
92500 0.029572
93000 -0.122216
93000 0.003673
93500 0.034171
93500 0.002480
94000 -0.028838
94000 0.000830
94500 0.032766
94500 -0.001075
95000 0.019087
95000 -0.000224
95500 0.005834
95500 -0.000106
96000 -0.036321
96000 -0.004599
96500 -0.004173
96500 0.073345
97000 -0.000532
97000 0.035427
97500 0.016809
97500 0.027933
98000 0.063711
98000 -0.085161
98500 -0.014254
98500 -0.012497
99000 -0.012827
99000 -0.020375
99500 -0.006866
99500 0.043038
100000 -0.180924
100000 0.223313
100500 -0.165861
100500 0.096902
101000 -0.255929
101000 0.318629
101500 0.077475
101500 -0.026794
102000 -0.049681
102000 0.003949
102500 0.079338
102500 -0.049787
103000 0.013338
103000 0.015808
